order_id	member_id	order_date	status	total_amount
491092	5110	2024-03-25	paid	8710.00
491093	5110	2024-03-26	paid	1050.00
491094	5110	2024-03-27	paid	1760.00
491095	59110	2024-03-28	paid	3140.00
491096	59110	2024-03-29	paid	4940.00
491097	59110	2024-03-30	paid	4210.00
491098	59110	2024-03-31	paid	3850.00
491099	59110	2024-04-01	paid	3860.00
492000	201	2026-09-19	cancelled	6200.00
492001	201	2026-09-20	paid	9020.00
492002	5201	2026-09-21	paid	7610.00
492003	5201	2026-09-22	paid	6570.00
492004	5201	2026-09-23	paid	5900.00
492005	59201	2026-09-24	paid	9350.00
492006	59201	2026-09-25	paid	13220.00
492007	59201	2026-09-26	paid	11110.00
492008	59201	2026-09-27	paid	9370.00
492009	59201	2026-09-28	paid	8000.00
492010	202	2026-09-29	paid	12500.00
492011	202	2026-09-30	paid	17420.00
492012	5202	2026-10-01	paid	14610.00
492013	5202	2026-10-02	paid	12170.00
492014	5202	2026-10-03	paid	10100.00
492015	59202	2026-10-04	paid	15650.00
492016	59202	2026-10-05	paid	21620.00
492017	59202	2026-10-06	paid	18110.00
492018	59202	2026-10-07	paid	10970.00
492019	59202	2026-10-08	paid	6200.00
492020	203	2026-10-09	cancelled	4800.00
492021	203	2026-10-10	paid	7820.00
492022	5203	2026-10-11	paid	1610.00
492023	5203	2026-10-12	paid	1770.00
492024	5203	2026-10-13	paid	2300.00
492025	59203	2026-10-14	paid	3950.00
492026	59203	2026-10-15	paid	6020.00
492027	59203	2026-10-16	paid	5110.00
492028	59203	2026-10-17	paid	4570.00
492029	59203	2026-10-18	paid	4400.00
492030	204	2026-10-19	paid	7100.00
492031	204	2026-10-20	paid	10220.00
492032	5204	2026-10-21	paid	8610.00
492033	5204	2026-10-22	paid	7370.00
492034	5204	2026-10-23	paid	6500.00
492035	59204	2026-10-24	paid	10250.00
492036	59204	2026-10-25	paid	14420.00
492037	59204	2026-10-26	paid	12110.00
492038	59204	2026-10-27	paid	10170.00
492039	59204	2026-10-28	paid	8600.00
492040	205	2026-10-29	cancelled	13400.00
492041	205	2026-10-30	paid	18620.00
492042	5205	2026-10-31	paid	15610.00
492043	5205	2026-11-01	paid	12970.00
492044	5205	2026-11-02	paid	10700.00
492045	59205	2026-11-03	paid	16550.00
492046	59205	2026-11-04	paid	12820.00
492047	59205	2026-11-05	paid	17110.00
492048	59205	2026-11-06	paid	9770.00
492049	59205	2026-11-07	paid	2800.00
492050	206	2026-11-08	paid	1700.00
492051	206	2026-11-09	paid	3020.00
492052	5206	2026-11-10	paid	2610.00
492053	5206	2026-11-11	paid	2570.00
492054	5206	2026-11-12	paid	2900.00
492055	59206	2026-11-13	paid	4850.00
492056	59206	2026-11-14	paid	7220.00
492057	59206	2026-11-15	paid	6110.00
492058	59206	2026-11-16	paid	5370.00
492059	59206	2026-11-17	paid	5000.00
492060	207	2026-11-18	cancelled	8000.00
492061	207	2026-11-19	paid	11420.00
492062	5207	2026-11-20	paid	9610.00
492063	5207	2026-11-21	paid	8170.00
492064	5207	2026-11-22	paid	7100.00
492065	59207	2026-11-23	paid	11150.00
492066	59207	2026-11-24	paid	15620.00
492067	59207	2026-11-25	paid	13110.00
492068	59207	2026-11-26	paid	10970.00
492069	59207	2026-11-27	paid	9200.00
492070	208	2026-11-28	paid	14300.00
492071	208	2026-11-29	paid	19820.00
492072	5208	2026-11-30	paid	16610.00
492073	5208	2026-12-01	paid	13770.00
492074	5208	2026-12-02	paid	11300.00
492075	59208	2026-12-03	paid	9450.00
492076	59208	2026-12-04	paid	14020.00
492077	59208	2026-12-05	paid	8110.00
492078	59208	2026-12-06	paid	10570.00
492079	59208	2026-12-07	paid	1400.00
492080	209	2026-12-08	cancelled	2600.00
492081	209	2026-12-09	paid	4220.00
492082	5209	2026-12-10	paid	3610.00
492083	5209	2026-12-11	paid	3370.00
492084	5209	2026-12-12	paid	3500.00
492085	59209	2026-12-13	paid	5750.00
492086	59209	2026-12-14	paid	8420.00
492087	59209	2026-12-15	paid	7110.00
492088	59209	2026-12-16	paid	6170.00
492089	59209	2026-12-17	paid	5600.00
492090	210	2026-12-18	paid	8900.00
492091	210	2026-12-19	paid	12620.00
492092	5210	2026-12-20	paid	10610.00
492093	5210	2026-12-21	paid	8970.00
492094	5210	2026-12-22	paid	7700.00
492095	59210	2026-12-23	paid	12050.00
492096	59210	2026-12-24	paid	16820.00
492097	59210	2026-12-25	paid	14110.00
492098	59210	2026-12-26	paid	11770.00
492099	59210	2026-12-27	paid	9800.00
493000	301	2026-06-15	cancelled	15110.00
493001	301	2026-06-16	paid	20900.00
493002	5301	2026-06-17	paid	17510.00
493003	5301	2026-06-18	paid	14490.00
493004	5301	2026-06-19	paid	5840.00
493005	59301	2026-06-20	paid	10260.00
493006	59301	2026-06-21	paid	7100.00
493007	59301	2026-06-22	paid	1010.00
493008	59301	2026-06-23	paid	1290.00
493009	59301	2026-06-24	paid	1940.00
493010	302	2026-06-25	paid	3410.00
493011	302	2026-06-26	paid	5300.00
493012	5302	2026-06-27	paid	4510.00
493013	5302	2026-06-28	paid	4090.00
493014	5302	2026-06-29	paid	4040.00
493015	59302	2026-06-30	paid	6560.00
493016	59302	2026-07-01	paid	9500.00
493017	59302	2026-07-02	paid	8010.00
493018	59302	2026-07-03	paid	6890.00
493019	59302	2026-07-04	paid	6140.00
493020	303	2026-07-05	cancelled	9710.00
493021	303	2026-07-06	paid	13700.00
493022	5303	2026-07-07	paid	11510.00
493023	5303	2026-07-08	paid	9690.00
493024	5303	2026-07-09	paid	8240.00
493025	59303	2026-07-10	paid	12860.00
493026	59303	2026-07-11	paid	17900.00
493027	59303	2026-07-12	paid	15010.00
493028	59303	2026-07-13	paid	12490.00
493029	59303	2026-07-14	paid	10340.00
493030	304	2026-07-15	paid	16010.00
493031	304	2026-07-16	paid	22100.00
493032	5304	2026-07-17	paid	16510.00
493033	5304	2026-07-18	paid	11290.00
493034	5304	2026-07-19	paid	2440.00
493035	59304	2026-07-20	paid	5160.00
493036	59304	2026-07-21	paid	2300.00
493037	59304	2026-07-22	paid	2010.00
493038	59304	2026-07-23	paid	2090.00
493039	59304	2026-07-24	paid	2540.00
493040	305	2026-07-25	cancelled	4310.00
493041	305	2026-07-26	paid	6500.00
493042	5305	2026-07-27	paid	5510.00
493043	5305	2026-07-28	paid	4890.00
493044	5305	2026-07-29	paid	4640.00
493045	59305	2026-07-30	paid	7460.00
493046	59305	2026-07-31	paid	10700.00
493047	59305	2026-08-01	paid	9010.00
493048	59305	2026-08-02	paid	7690.00
493049	59305	2026-08-03	paid	6740.00
493050	306	2026-08-04	paid	10610.00
493051	306	2026-08-05	paid	14900.00
493052	5306	2026-08-06	paid	12510.00
493053	5306	2026-08-07	paid	10490.00
493054	5306	2026-08-08	paid	8840.00
493055	59306	2026-08-09	paid	13760.00
493056	59306	2026-08-10	paid	19100.00
493057	59306	2026-08-11	paid	16010.00
493058	59306	2026-08-12	paid	13290.00
493059	59306	2026-08-13	paid	10940.00
493060	307	2026-08-14	cancelled	16910.00
493061	307	2026-08-15	paid	13300.00
493062	5307	2026-08-16	paid	17510.00
493063	5307	2026-08-17	paid	10090.00
493064	5307	2026-08-18	paid	3040.00
493065	59307	2026-08-19	paid	2060.00
493066	59307	2026-08-20	paid	3500.00
493067	59307	2026-08-21	paid	3010.00
493068	59307	2026-08-22	paid	2890.00
493069	59307	2026-08-23	paid	3140.00
493070	308	2026-08-24	paid	5210.00
493071	308	2026-08-25	paid	7700.00
493072	5308	2026-08-26	paid	6510.00
493073	5308	2026-08-27	paid	5690.00
493074	5308	2026-08-28	paid	5240.00
493075	59308	2026-08-29	paid	8360.00
493076	59308	2026-08-30	paid	11900.00
493077	59308	2026-08-31	paid	10010.00
493078	59308	2026-09-01	paid	8490.00
493079	59308	2026-09-02	paid	7340.00
493080	309	2026-09-03	cancelled	11510.00
493081	309	2026-09-04	paid	16100.00
493082	5309	2026-09-05	paid	13510.00
493083	5309	2026-09-06	paid	11290.00
493084	5309	2026-09-07	paid	9440.00
493085	59309	2026-09-08	paid	14660.00
493086	59309	2026-09-09	paid	20300.00
493087	59309	2026-09-10	paid	17010.00
493088	59309	2026-09-11	paid	14090.00
493089	59309	2026-09-12	paid	5540.00
493090	310	2026-09-13	paid	9810.00
493091	310	2026-09-14	paid	6500.00
493092	5310	2026-09-15	paid	8510.00
493093	5310	2026-09-16	paid	890.00
493094	5310	2026-09-17	paid	1640.00
493095	59310	2026-09-18	paid	2960.00
493096	59310	2026-09-19	paid	4700.00
493097	59310	2026-09-20	paid	4010.00
493098	59310	2026-09-21	paid	3690.00
493099	59310	2026-09-22	paid	3740.00
494000	401	2026-03-11	cancelled	15110.00
494001	401	2026-03-12	paid	20900.00
494002	5401	2026-03-13	paid	17510.00
494003	5401	2026-03-14	paid	14490.00
494004	5401	2026-03-15	paid	5840.00
494005	59401	2026-03-16	paid	10260.00
494006	59401	2026-03-17	paid	7100.00
494007	59401	2026-03-18	paid	1010.00
494008	59401	2026-03-19	paid	1290.00
494009	59401	2026-03-20	paid	1940.00
494010	402	2026-03-21	paid	3410.00
494011	402	2026-03-22	paid	5300.00
494012	5402	2026-03-23	paid	4510.00
494013	5402	2026-03-24	paid	4090.00
494014	5402	2026-03-25	paid	4040.00
494015	59402	2026-03-26	paid	6560.00
494016	59402	2026-03-27	paid	9500.00
494017	59402	2026-03-28	paid	8010.00
494018	59402	2026-03-29	paid	6890.00
494019	59402	2026-03-30	paid	6140.00
494020	403	2026-03-31	cancelled	9710.00
494021	403	2026-04-01	paid	13700.00
494022	5403	2026-04-02	paid	11510.00
494023	5403	2026-04-03	paid	9690.00
494024	5403	2026-04-04	paid	8240.00
494025	59403	2026-04-05	paid	12860.00
494026	59403	2026-04-06	paid	17900.00
494027	59403	2026-04-07	paid	15010.00
494028	59403	2026-04-08	paid	12490.00
494029	59403	2026-04-09	paid	10340.00
494030	404	2026-04-10	paid	16010.00
494031	404	2026-04-11	paid	22100.00
494032	5404	2026-04-12	paid	16510.00
494033	5404	2026-04-13	paid	11290.00
494034	5404	2026-04-14	paid	2440.00
494035	59404	2026-04-15	paid	5160.00
494036	59404	2026-04-16	paid	2300.00
494037	59404	2026-04-17	paid	2010.00
494038	59404	2026-04-18	paid	2090.00
494039	59404	2026-04-19	paid	2540.00
494040	405	2026-04-20	cancelled	4310.00
494041	405	2026-04-21	paid	6500.00
494042	5405	2026-04-22	paid	5510.00
494043	5405	2026-04-23	paid	4890.00
494044	5405	2026-04-24	paid	4640.00
494045	59405	2026-04-25	paid	7460.00
494046	59405	2026-04-26	paid	10700.00
494047	59405	2026-04-27	paid	8000.00
494048	59405	2026-04-28	paid	5670.00
494049	59405	2026-04-29	paid	1690.00
494050	406	2026-04-30	paid	3540.00
494051	406	2026-05-01	paid	2780.00
494052	5406	2026-05-02	paid	2410.00
494053	5406	2026-05-03	paid	2410.00
494054	5406	2026-05-04	paid	2780.00
494055	59406	2026-05-05	paid	4670.00
494056	59406	2026-05-06	paid	6980.00
494057	59406	2026-05-07	paid	5910.00
494058	59406	2026-05-08	paid	5210.00
494059	59406	2026-05-09	paid	4880.00
494060	407	2026-05-10	cancelled	7820.00
494061	407	2026-05-11	paid	11180.00
494062	5407	2026-05-12	paid	9410.00
494063	5407	2026-05-13	paid	8010.00
494064	5407	2026-05-14	paid	6980.00
494065	59407	2026-05-15	paid	10970.00
494066	59407	2026-05-16	paid	15380.00
494067	59407	2026-05-17	paid	12910.00
494068	59407	2026-05-18	paid	10810.00
494069	59407	2026-05-19	paid	9080.00
494070	408	2026-05-20	paid	14120.00
494071	408	2026-05-21	paid	19580.00
494072	5408	2026-05-22	paid	16410.00
494073	5408	2026-05-23	paid	13610.00
494074	5408	2026-05-24	paid	11180.00
494075	59408	2026-05-25	paid	9270.00
494076	59408	2026-05-26	paid	13780.00
494077	59408	2026-05-27	paid	7910.00
494078	59408	2026-05-28	paid	10410.00
494079	59408	2026-05-29	paid	1280.00
494080	409	2026-05-30	cancelled	2420.00
494081	409	2026-05-31	paid	3980.00
494082	5409	2026-06-01	paid	3410.00
494083	5409	2026-06-02	paid	3210.00
494084	5409	2026-06-03	paid	3380.00
494085	59409	2026-06-04	paid	5570.00
494086	59409	2026-06-05	paid	8180.00
494087	59409	2026-06-06	paid	6910.00
494088	59409	2026-06-07	paid	6010.00
494089	59409	2026-06-08	paid	5480.00
494090	410	2026-06-09	paid	8720.00
494091	410	2026-06-10	paid	12380.00
494092	5410	2026-06-11	paid	10410.00
494093	5410	2026-06-12	paid	8810.00
494094	5410	2026-06-13	paid	7580.00
494095	59410	2026-06-14	paid	11870.00
494096	59410	2026-06-15	paid	16580.00
494097	59410	2026-06-16	paid	13910.00
494098	59410	2026-06-17	paid	11610.00
494099	59410	2026-06-18	paid	9680.00
495000	501	2025-12-05	cancelled	6020.00
495001	501	2025-12-06	paid	8780.00
495002	5501	2025-12-07	paid	7410.00
495003	5501	2025-12-08	paid	6410.00
495004	5501	2025-12-09	paid	5780.00
495005	59501	2025-12-10	paid	9170.00
495006	59501	2025-12-11	paid	12980.00
495007	59501	2025-12-12	paid	10910.00
495008	59501	2025-12-13	paid	9210.00
495009	59501	2025-12-14	paid	7880.00
495010	502	2025-12-15	paid	12320.00
495011	502	2025-12-16	paid	17180.00
495012	5502	2025-12-17	paid	14410.00
495013	5502	2025-12-18	paid	12010.00
495014	5502	2025-12-19	paid	9980.00
495015	59502	2025-12-20	paid	15470.00
495016	59502	2025-12-21	paid	21380.00
495017	59502	2025-12-22	paid	17910.00
495018	59502	2025-12-23	paid	10810.00
495019	59502	2025-12-24	paid	6080.00
495020	503	2025-12-25	cancelled	4620.00
495021	503	2025-12-26	paid	7580.00
495022	5503	2025-12-27	paid	1410.00
495023	5503	2025-12-28	paid	1610.00
495024	5503	2025-12-29	paid	2180.00
495025	59503	2025-12-30	paid	3770.00
495026	59503	2025-12-31	paid	5780.00
495027	59503	2026-01-01	paid	4910.00
495028	59503	2026-01-02	paid	4410.00
495029	59503	2026-01-03	paid	4280.00
495030	504	2026-01-04	paid	6920.00
495031	504	2026-01-05	paid	9980.00
495032	5504	2026-01-06	paid	8410.00
495033	5504	2026-01-07	paid	7210.00
495034	5504	2026-01-08	paid	6380.00
495035	59504	2026-01-09	paid	10070.00
495036	59504	2026-01-10	paid	14180.00
495037	59504	2026-01-11	paid	11910.00
495038	59504	2026-01-12	paid	10010.00
495039	59504	2026-01-13	paid	8480.00
495040	505	2026-01-14	cancelled	13220.00
495041	505	2026-01-15	paid	18380.00
495042	5505	2026-01-16	paid	15410.00
495043	5505	2026-01-17	paid	12810.00
495044	5505	2026-01-18	paid	10580.00
495045	59505	2026-01-19	paid	16370.00
495046	59505	2026-01-20	paid	22580.00
495047	59505	2026-01-21	paid	16910.00
495048	59505	2026-01-22	paid	11610.00
495049	59505	2026-01-23	paid	2680.00
495050	506	2026-01-24	paid	1520.00
495051	506	2026-01-25	paid	2780.00
495052	5506	2026-01-26	paid	2410.00
495053	5506	2026-01-27	paid	2410.00
495054	5506	2026-01-28	paid	2780.00
495055	59506	2026-01-29	paid	4670.00
495056	59506	2026-01-30	paid	6980.00
495057	59506	2026-01-31	paid	5910.00
495058	59506	2026-02-01	paid	5210.00
495059	59506	2026-02-02	paid	4880.00
495060	507	2026-02-03	cancelled	7820.00
495061	507	2026-02-04	paid	11180.00
495062	5507	2026-02-05	paid	9410.00
495063	5507	2026-02-06	paid	8010.00
495064	5507	2026-02-07	paid	6980.00
495065	59507	2026-02-08	paid	10970.00
495066	59507	2026-02-09	paid	15380.00
495067	59507	2026-02-10	paid	12910.00
495068	59507	2026-02-11	paid	10810.00
495069	59507	2026-02-12	paid	9080.00
495070	508	2026-02-13	paid	14120.00
495071	508	2026-02-14	paid	19580.00
495072	5508	2026-02-15	paid	16410.00
495073	5508	2026-02-16	paid	13610.00
495074	5508	2026-02-17	paid	11180.00
495075	59508	2026-02-18	paid	9270.00
495076	59508	2026-02-19	paid	13780.00
495077	59508	2026-02-20	paid	7910.00
495078	59508	2026-02-21	paid	10410.00
495079	59508	2026-02-22	paid	1280.00
495080	509	2026-02-23	cancelled	2420.00
495081	509	2026-02-24	paid	3980.00
495082	5509	2026-02-25	paid	3410.00
495083	5509	2026-02-26	paid	3210.00
495084	5509	2026-02-27	paid	3380.00
495085	59509	2026-02-28	paid	5570.00
495086	59509	2026-03-01	paid	8180.00
495087	59509	2026-03-02	paid	6910.00
495088	59509	2026-03-03	paid	6010.00
495089	59509	2026-03-04	paid	5480.00
495090	510	2026-03-05	paid	8720.00
495091	510	2026-03-06	paid	12380.00
495092	5510	2026-03-07	paid	10410.00
495093	5510	2026-03-08	paid	8810.00
495094	5510	2026-03-09	paid	7580.00
495095	59510	2026-03-10	paid	11870.00
495096	59510	2026-03-11	paid	16580.00
495097	59510	2026-03-12	paid	13910.00
495098	59510	2026-03-13	paid	11610.00
495099	59510	2026-03-14	paid	9680.00
496000	601	2025-08-31	cancelled	14930.00
496001	601	2025-09-01	paid	20660.00
496002	5601	2025-09-02	paid	17310.00
496003	5601	2025-09-03	paid	14330.00
496004	5601	2025-09-04	paid	5720.00
496005	59601	2025-09-05	paid	10080.00
496006	59601	2025-09-06	paid	6860.00
496007	59601	2025-09-07	paid	8810.00
496008	59601	2025-09-08	paid	1130.00
496009	59601	2025-09-09	paid	1820.00
496010	602	2025-09-10	paid	3230.00
496011	602	2025-09-11	paid	5060.00
496012	5602	2025-09-12	paid	4310.00
496013	5602	2025-09-13	paid	3930.00
496014	5602	2025-09-14	paid	3920.00
496015	59602	2025-09-15	paid	6380.00
496016	59602	2025-09-16	paid	9260.00
496017	59602	2025-09-17	paid	7810.00
496018	59602	2025-09-18	paid	6730.00
496019	59602	2025-09-19	paid	6020.00
496020	603	2025-09-20	cancelled	9530.00
496021	603	2025-09-21	paid	13460.00
496022	5603	2025-09-22	paid	11310.00
496023	5603	2025-09-23	paid	9530.00
496024	5603	2025-09-24	paid	8120.00
496025	59603	2025-09-25	paid	12680.00
496026	59603	2025-09-26	paid	17660.00
496027	59603	2025-09-27	paid	14810.00
496028	59603	2025-09-28	paid	12330.00
496029	59603	2025-09-29	paid	10220.00
496030	604	2025-09-30	paid	15830.00
496031	604	2025-10-01	paid	21860.00
496032	5604	2025-10-02	paid	18310.00
496033	5604	2025-10-03	paid	11130.00
496034	5604	2025-10-04	paid	2320.00
496035	59604	2025-10-05	paid	4980.00
496036	59604	2025-10-06	paid	2060.00
496037	59604	2025-10-07	paid	1810.00
496038	59604	2025-10-08	paid	1930.00
496039	59604	2025-10-09	paid	2420.00
496040	605	2025-10-10	cancelled	4130.00
496041	605	2025-10-11	paid	6260.00
496042	5605	2025-10-12	paid	5310.00
496043	5605	2025-10-13	paid	4730.00
496044	5605	2025-10-14	paid	4520.00
496045	59605	2025-10-15	paid	7280.00
496046	59605	2025-10-16	paid	10460.00
496047	59605	2025-10-17	paid	8810.00
496048	59605	2025-10-18	paid	7530.00
496049	59605	2025-10-19	paid	6620.00
496050	606	2025-10-20	paid	10430.00
496051	606	2025-10-21	paid	14660.00
496052	5606	2025-10-22	paid	12310.00
496053	5606	2025-10-23	paid	10330.00
496054	5606	2025-10-24	paid	8720.00
496055	59606	2025-10-25	paid	13580.00
496056	59606	2025-10-26	paid	18860.00
496057	59606	2025-10-27	paid	15810.00
496058	59606	2025-10-28	paid	13130.00
496059	59606	2025-10-29	paid	10820.00
496060	607	2025-10-30	cancelled	16730.00
496061	607	2025-10-31	paid	13060.00
496062	5607	2025-11-01	paid	17310.00
496063	5607	2025-11-02	paid	9930.00
496064	5607	2025-11-03	paid	2920.00
496065	59607	2025-11-04	paid	1880.00
496066	59607	2025-11-05	paid	3260.00
496067	59607	2025-11-06	paid	2810.00
496068	59607	2025-11-07	paid	2730.00
496069	59607	2025-11-08	paid	3020.00
496070	608	2025-11-09	paid	5030.00
496071	608	2025-11-10	paid	7460.00
496072	5608	2025-11-11	paid	6310.00
496073	5608	2025-11-12	paid	5530.00
496074	5608	2025-11-13	paid	5120.00
496075	59608	2025-11-14	paid	8180.00
496076	59608	2025-11-15	paid	11660.00
496077	59608	2025-11-16	paid	9810.00
496078	59608	2025-11-17	paid	8330.00
496079	59608	2025-11-18	paid	7220.00
496080	609	2025-11-19	cancelled	11330.00
496081	609	2025-11-20	paid	15860.00
496082	5609	2025-11-21	paid	13310.00
496083	5609	2025-11-22	paid	11130.00
496084	5609	2025-11-23	paid	9320.00
496085	59609	2025-11-24	paid	14480.00
496086	59609	2025-11-25	paid	20060.00
496087	59609	2025-11-26	paid	16810.00
496088	59609	2025-11-27	paid	13930.00
496089	59609	2025-11-28	paid	11420.00
496090	610	2025-11-29	paid	9630.00
496091	610	2025-11-30	paid	14260.00
496092	5610	2025-12-01	paid	8310.00
496093	5610	2025-12-02	paid	730.00
496094	5610	2025-12-03	paid	1520.00
496095	59610	2025-12-04	paid	2780.00
496096	59610	2025-12-05	paid	4460.00
496097	59610	2025-12-06	paid	3810.00
496098	59610	2025-12-07	paid	3530.00
496099	59610	2025-12-08	paid	3620.00
497000	701	2025-05-27	cancelled	5840.00
497001	701	2025-05-28	paid	8540.00
497002	5701	2025-05-29	paid	7210.00
497003	5701	2025-05-30	paid	6250.00
497004	5701	2025-05-31	paid	5660.00
497005	59701	2025-06-01	paid	8990.00
497006	59701	2025-06-02	paid	12740.00
497007	59701	2025-06-03	paid	10710.00
497008	59701	2025-06-04	paid	9050.00
497009	59701	2025-06-05	paid	7760.00
497010	702	2025-06-06	paid	12140.00
497011	702	2025-06-07	paid	16940.00
497012	5702	2025-06-08	paid	14210.00
497013	5702	2025-06-09	paid	11850.00
497014	5702	2025-06-10	paid	9860.00
497015	59702	2025-06-11	paid	15290.00
497016	59702	2025-06-12	paid	21140.00
497017	59702	2025-06-13	paid	17710.00
497018	59702	2025-06-14	paid	10650.00
497019	59702	2025-06-15	paid	5960.00
497020	703	2025-06-16	cancelled	4440.00
497021	703	2025-06-17	paid	7340.00
497022	5703	2025-06-18	paid	1210.00
497023	5703	2025-06-19	paid	1450.00
497024	5703	2025-06-20	paid	2060.00
497025	59703	2025-06-21	paid	3590.00
497026	59703	2025-06-22	paid	5540.00
497027	59703	2025-06-23	paid	4710.00
497028	59703	2025-06-24	paid	4250.00
497029	59703	2025-06-25	paid	4160.00
497030	704	2025-06-26	paid	6740.00
497031	704	2025-06-27	paid	9740.00
497032	5704	2025-06-28	paid	8210.00
497033	5704	2025-06-29	paid	7050.00
497034	5704	2025-06-30	paid	6260.00
497035	59704	2025-07-01	paid	9890.00
497036	59704	2025-07-02	paid	13940.00
497037	59704	2025-07-03	paid	11710.00
497038	59704	2025-07-04	paid	9850.00
497039	59704	2025-07-05	paid	8360.00
497040	705	2025-07-06	cancelled	13040.00
497041	705	2025-07-07	paid	18140.00
497042	5705	2025-07-08	paid	15210.00
